N,P,K,pH,temperature,rainfall,crop
97.5,54.0,207.5,6.3625,29.125,20.0,oilcrop
128.0,44.85,224.475,7.15,23.5,74.5,wheat
205.0,53.0,280.0,7.2,22.35,130.625,sugercane
80.0,40.0,42.05,7.0,28.5,41.0,jowar
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,43.7,219.0,7.15,23.5,74.5,wheat
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
128.0,47.15,213.525,7.15,23.5,74.5,wheat
186.225,89.0,229.125,6.8375,22.5,80.0,maize
124.8,47.15,224.475,7.15,23.5,72.95,wheat
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.875,51.875,pulses
191.0,89.0,240.875,7.0,21.825,80.0,maize
40.0,4.5,21.0,6.1,17.5,51.875,pulses
200.0,53.0,280.0,7.0,23.65,137.28125,sugercane
191.0,89.0,229.125,7.0,22.5,80.0,maize
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
100.0,54.0,207.5,6.490625,30.0,20.0,oilcrop
40.0,4.5,21.0,6.1,17.875,48.125,pulses
191.0,89.0,240.875,7.0,21.825,78.5,maize
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
38.75,4.5,21.0,6.1,17.5,48.125,pulses
100.0,54.0,197.875,6.3125,30.0,20.0,oilcrop
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,44.85,219.0,7.3125,23.5,72.95,wheat
191.0,89.0,235.0,7.0,23.175,80.0,maize
128.0,47.15,213.525,7.15,23.5,74.5,wheat
200.0,53.0,279.65,7.0,23.65,137.5,sugercane
131.2,47.15,219.0,7.3125,24.675,74.5,wheat
130.0,24.25,100.0,6.1625,30.625,53.5,grapes
126.25,25.0,97.0,6.0,30.0,55.0,grapes
200.0,53.0,287.0,7.2,23.65,137.5,sugercane
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
100.0,54.0,207.5,6.3125,30.0,19.5,oilcrop
80.0,39.95,39.95,7.0,28.5,40.0,jowar
200.0,54.325,279.65,7.0,22.35,137.5,sugercane
191.0,91.225,235.0,7.0,22.95,80.0,maize
131.2,47.15,219.0,7.3125,22.875,74.5,wheat
128.0,44.85,219.0,7.15,23.5,74.5,wheat
130.0,24.25,100.0,6.0,30.625,52.075,grapes
100.0,54.0,207.5,6.5,30.625,20.0,oilcrop
191.0,91.225,234.70625,7.0,23.175,80.0,maize
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
200.0,53.0,280.0,7.0,24.3325,133.125,sugercane
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
133.75,25.0,100.0,5.8375,29.375,55.0,grapes
191.0,89.0,240.875,7.0,22.5,80.0,maize
191.0,89.0,246.75,7.0,23.175,80.0,maize
195.775,89.0,229.125,7.0,22.95,81.5,maize
130.0,25.710625,100.0,6.0,30.0,56.5,grapes
191.0,89.0,235.0,7.1875,22.5,77.5,maize
130.0,26.5375,100.0,6.0,30.0,56.5,grapes
128.0,47.15,219.0,6.9875,22.95,76.05,wheat
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,17.875,48.125,pulses
191.0,89.0,240.875,7.0,22.5,80.0,maize
200.0,54.325,287.0,6.85,22.35,141.875,sugercane
205.0,51.675,287.0,7.0,22.35,137.5,sugercane
133.75,24.25,100.0,6.0,30.0,56.5,grapes
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,39.0,39.95,7.0,28.5,40.0,jowar
191.0,89.0,240.875,6.8125,22.5,80.0,maize
131.0,25.0,100.0,6.1625,30.625,55.0,grapes
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
195.0,53.0,280.0,7.2,21.7325,133.125,sugercane
40.0,4.5,20.7,5.9125,17.5,51.875,pulses
191.0,89.0,229.125,7.0,22.5,80.0,maize
128.0,44.85,219.0,7.15,23.5,76.675,wheat
40.0,4.5,21.0,6.1,18.0,48.125,pulses
200.0,53.0,280.0,7.2,23.65,133.125,sugercane
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
195.775,89.0,229.125,7.1625,22.5,78.5,maize
191.0,89.0,235.0,6.8125,22.5,80.0,maize
130.0,26.5375,100.0,6.0,30.0,56.5,grapes
130.0,25.75,100.0,6.0,30.625,53.5,grapes
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
191.0,89.0,235.0,7.0,23.175,80.0,maize
40.0,4.5,21.0,6.217499999999999,17.125,51.875,pulses
96.1875,54.0,207.5,6.5,30.25,20.0,oilcrop
80.0,40.0,40.947500000000005,7.0,29.3,41.0,jowar
80.0,40.0,40.0,7.1375,28.46875,40.0,jowar
133.75,25.0,100.0,5.8375,29.375,55.0,grapes
191.0,89.0,240.875,7.0,21.825,80.0,maize
133.75,26.5375,100.0,6.0,30.0,56.5,grapes
191.0,89.0,240.875,7.0,23.175,80.0,maize
80.0,39.0,40.0,7.0,27.875,40.0,jowar
130.0,24.25,100.0,6.0,31.5,53.5,grapes
128.0,47.15,218.72625,7.15,23.5,74.5,wheat
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
96.25,54.0,207.5,6.5,30.0,20.5,oilcrop
124.8,44.85,219.0,7.15,23.5,74.5,wheat
96.25,54.0,207.5,6.5,30.0,20.0,oilcrop
38.75,4.5,21.0,6.1,17.5,48.125,pulses
200.0,53.0,287.0,6.8,22.35,144.375,sugercane
128.0,44.85,219.0,7.15,22.95,74.5,wheat
126.25,25.0,99.9,6.0,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.0,48.125,pulses
200.0,53.0,280.0,6.8,22.35,135.0,sugercane
191.0,89.0,240.875,7.0,23.175,80.0,maize
195.775,89.0,229.125,6.8375,22.5,78.5,maize
80.0,40.0,40.0,7.0,27.875,40.0,jowar
40.0,4.675,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.217499999999999,17.0,48.125,pulses
80.0,40.0,39.0,7.0,28.5,40.0,jowar
191.0,89.0,235.0,7.1875,22.5,80.0,maize
127.25,26.5375,100.0,6.0,30.0,56.5,grapes
191.0,89.0,240.875,7.0,22.5,82.5,maize
40.75,4.5,20.7,6.1,17.125,51.875,pulses
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,38.9525,7.0,28.5,40.0,jowar
38.75,4.5,21.0,6.1,17.125,48.125,pulses
130.0,26.5375,100.0,6.0,30.0,54.925,grapes
40.0,4.5,20.7,5.9125,17.5,51.875,pulses
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,40.0,38.9525,7.0,28.5,40.0,jowar
40.0,4.55,21.0,6.1,17.875,51.875,pulses
128.0,47.15,224.475,6.9875,23.5,76.05,wheat
80.0,41.0,40.0,7.0,29.125,39.0,jowar
191.0,89.0,235.0,6.8125,21.825,80.0,maize
191.0,89.0,235.0,6.8125,22.5,80.0,maize
98.75,54.0,207.5,6.5,30.0,19.5,oilcrop
191.0,89.0,235.0,6.8125,22.5,80.0,maize
103.75,54.0,207.5,6.5,30.0,19.5,oilcrop
80.0,40.0,41.0,7.1375,27.875,40.0,jowar
40.0,4.5,21.75,6.1,18.26875,48.125,pulses
40.75,4.5,21.75,6.1,17.875,48.125,pulses
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
80.0,41.0,40.0,7.0,29.125,39.0,jowar
126.25,25.0,103.0,6.0,30.0,55.0,grapes
128.0,44.85,219.0,7.15,23.5,74.5,wheat
100.0,54.0,207.5,6.3125,30.0,20.5,oilcrop
200.0,53.0,287.0,7.0,23.65,133.125,sugercane
40.0,4.5,21.75,6.1,17.875,48.125,pulses
80.0,41.0,40.0,7.0,29.125,39.0,jowar
200.0,51.675,280.0,7.0,23.65,141.875,sugercane
40.0,4.5,21.75,6.1,18.0,48.125,pulses
103.75,54.45,207.5,6.3625,30.0,20.0,oilcrop
103.75,54.0,207.5,6.6375,30.0,20.0,oilcrop
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
130.0,24.25,100.0,6.0,30.625,53.5,grapes
80.0,40.0,40.0,7.0,27.875,40.0,jowar
40.0,4.5,21.3,5.9125,17.5,49.90625,pulses
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
128.0,44.85,224.475,7.15,22.95,74.5,wheat
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
95.0,54.0,207.5,6.3125,30.25,20.0,oilcrop
80.0,40.0,41.0,7.0,28.5,39.0,jowar
191.0,89.0,235.0,7.0,23.175,80.0,maize
191.0,89.0,235.0,6.8125,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.0,48.125,pulses
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
100.0,54.0,197.875,6.6875,30.0,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,52.5,pulses
40.0,4.55,21.0,6.1,18.0,48.125,pulses
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
80.0,40.0,37.1475,7.0,28.5,40.0,jowar
100.0,54.0,197.875,6.5,30.0,20.0,oilcrop
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
40.0,4.675,21.3,6.1,17.125,51.875,pulses
41.25,4.5,21.0,6.1,17.125,48.125,pulses
130.0,24.25,100.0,6.0,30.625,53.5,grapes
200.0,54.325,287.0,6.85,21.7325,137.5,sugercane
80.0,40.0,40.0,7.0,27.875,40.0,jowar
205.0,53.0,280.0,7.0,23.65,137.5,sugercane
40.0,4.5,21.0,6.1,17.125,49.90625,pulses
200.0,53.0,273.0,6.8,22.35,144.375,sugercane
130.0,25.4625,100.0,6.0,30.0,56.5,grapes
80.0,39.0,40.0,7.0,28.46875,40.0,jowar
186.225,89.0,229.125,7.0,22.5,80.0,maize
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
123.5,25.0,97.0,6.0,30.0,55.0,grapes
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
80.0,39.95,40.0,7.0,29.125,40.0,jowar
126.25,24.25,100.0,6.0,29.125,56.5,grapes
130.0,24.25,100.0,6.1625,30.625,53.5,grapes
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
103.75,54.0,207.5,6.3625,30.0,20.0,oilcrop
40.0,4.5,21.0,6.1,17.0,48.125,pulses
195.775,89.0,240.875,7.0,22.5,80.0,maize
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
128.0,46.0,219.0,6.9875,23.5,72.95,wheat
133.75,24.25,97.0,6.0,30.0,56.5,grapes
124.8,47.15,219.0,7.1175,23.5,74.5,wheat
131.0,25.0,100.0,6.1625,30.625,56.25,grapes
131.2,47.15,219.0,7.3125,22.875,74.5,wheat
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
191.0,89.0,229.125,7.0,22.5,80.0,maize
128.0,47.15,224.475,7.15,23.5,76.05,wheat
100.0,54.0,207.5,6.5,30.0,20.0,oilcrop
200.0,51.675,287.0,7.0,23.65,137.5,sugercane
130.0,24.25,100.0,6.0,30.625,53.5,grapes
103.75,54.0,197.875,6.5,30.0,20.0,oilcrop
103.75,54.0,207.5,6.5,30.875,20.0,oilcrop
136.5,25.0,97.0,6.1625,30.0,55.0,grapes
128.0,47.15,219.0,6.9875,22.875,76.05,wheat
80.0,39.95,40.0,7.0,29.125,40.0,jowar
80.0,41.0,40.0,7.0,29.125,39.0,jowar
40.0,4.5,21.0,6.1,17.875,51.875,pulses
128.0,44.85,219.0,7.15,23.5,76.675,wheat
78.0,40.0,39.0,6.8625,28.5,40.0,jowar
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
80.0,39.0,40.0,7.0,27.875,40.0,jowar
80.0,41.0,39.95,7.0,28.5,39.0,jowar
82.0,40.0,40.0,7.0,27.875,40.0,jowar
195.775,89.0,229.125,7.0,22.5,83.075,maize
126.25,25.0,98.0,6.0,30.0,55.0,grapes
200.0,53.0,280.0,7.0,22.9675,133.125,sugercane
103.75,54.0,217.125,6.5,30.625,20.0,oilcrop
128.0,44.85,224.475,7.15,23.5,74.5,wheat
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
41.25,4.5,21.0,6.1,17.5,48.125,pulses
191.0,89.0,235.0,7.1875,22.5,78.5,maize
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
200.0,53.0,287.0,6.8,22.35,140.0,sugercane
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
103.75,54.0,217.125,6.5,29.125,20.0,oilcrop
80.0,41.0,40.0,7.0,27.875,40.0,jowar
76.0,40.0,39.0,7.0,28.5,40.0,jowar
191.0,89.0,240.875,7.0,21.825,81.5,maize
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
191.0,89.0,240.875,7.0,23.88375,80.0,maize
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
98.75,53.55,207.5,6.5,30.0,19.5,oilcrop
205.0,53.0,280.0,7.2,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.5,48.125,pulses
186.225,89.0,240.875,7.0,22.5,80.0,maize
80.0,40.0,38.9525,7.0,28.5,40.0,jowar
186.225,89.0,229.125,7.0,22.5,80.0,maize
96.25,51.75,207.5,6.3625,29.125,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
200.0,53.0,280.0,6.609999999999999,22.35,135.0,sugercane
191.0,89.0,235.0,7.1875,22.5,80.0,maize
124.8,47.15,219.0,7.3125,22.95,74.5,wheat
97.5,54.0,207.5,6.5,29.95625,20.5,oilcrop
131.2,47.15,224.475,7.15,23.5,72.95,wheat
191.0,89.0,235.0,6.8125,22.5,80.0,maize
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
133.75,24.25,100.0,6.0,30.0,56.5,grapes
190.0,53.0,280.0,7.2,22.35,133.125,sugercane
95.0,54.0,207.5,6.5,30.25,20.0,oilcrop
38.75,4.5,21.0,6.1,17.125,46.34375,pulses
205.0,53.0,280.0,7.2,22.9675,135.0,sugercane
191.0,89.0,235.0,7.0,23.175,80.0,maize
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
40.0,4.5,20.25,5.9825,17.875,48.125,pulses
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
80.0,40.0,40.0,7.0,27.875,40.0,jowar
191.0,89.0,235.0,7.1875,22.05,80.0,maize
200.55,89.0,229.125,7.0,22.5,81.5,maize
100.0,56.25,207.5,6.5,30.0,20.5,oilcrop
130.0,25.5,100.0,6.0,29.375,53.5,grapes
103.75,54.0,207.5,6.6875,29.125,20.0,oilcrop
40.75,4.5,20.25,6.1,17.875,48.125,pulses
41.25,4.5,21.0,6.1,17.125,48.125,pulses
200.0,54.325,266.35,7.0,22.35,137.5,sugercane
200.0,53.0,287.0,7.15,22.35,137.5,sugercane
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
200.0,54.325,266.35,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,18.0,49.90625,pulses
100.0,54.0,207.5,6.5,30.875,20.5,oilcrop
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
80.0,40.0,41.0,7.0,28.5,39.0,jowar
102.5,54.0,207.5,6.5,29.125,20.0,oilcrop
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
80.0,40.0,39.0,7.0,27.875,40.0,jowar
40.0,4.5,20.7,6.1,17.125,51.875,pulses
80.0,41.0,40.0,7.0,27.875,40.0,jowar
200.0,54.325,273.0,7.0,23.65,137.5,sugercane
40.0,4.5,21.0,6.1,17.5,49.90625,pulses
200.0,54.325,287.0,7.0,23.65,137.5,sugercane
96.25,54.0,206.75,6.5,29.125,20.0,oilcrop
191.0,91.225,240.875,7.0,22.5,80.0,maize
191.0,86.775,235.0,7.0,22.5,80.0,maize
78.0,40.0,39.0,7.0,28.5,40.0,jowar
126.25,25.0,98.0,6.0,30.0,53.5,grapes
195.775,89.0,229.125,7.1875,22.5,78.5,maize
191.0,91.225,235.0,7.0,22.95,80.0,maize
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
128.0,44.85,213.525,7.15,22.875,74.5,wheat
130.0,26.5375,100.0,6.0,30.0,56.5,grapes
128.0,44.85,219.0,7.15,23.5,72.325,wheat
130.0,25.5,100.0,6.0,29.375,53.5,grapes
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
128.0,47.15,213.525,7.15,23.5,74.5,wheat
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
80.0,40.0,40.0,7.0,28.675,40.0,jowar
200.0,53.0,280.0,6.8,22.35,135.0,sugercane
191.0,89.0,229.125,7.0,22.05,80.0,maize
80.0,39.95,40.0,7.0,29.125,40.0,jowar
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
133.75,24.5,100.0,6.0,29.375,53.5,grapes
100.0,54.0,208.25,6.5,30.0,20.5,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
100.0,54.0,206.75,6.3125,30.0,20.0,oilcrop
100.0,54.0,197.875,6.5,30.0,20.5,oilcrop
128.0,46.0,219.0,6.9875,23.5,72.95,wheat
128.0,44.85,213.525,7.15,23.5,74.5,wheat
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
200.0,53.0,280.0,6.609999999999999,22.35,135.0,sugercane
191.0,89.0,235.0,7.1875,22.5,80.0,maize
40.0,4.5,20.25,6.1,17.875,48.125,pulses
136.5,25.0,100.0,6.1625,30.0,53.75,grapes
97.5,54.0,207.5,6.5,29.95625,20.0,oilcrop
38.75,4.5,21.0,6.1,17.125,48.75,pulses
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
131.0,25.0,100.0,6.025,30.625,55.0,grapes
186.225,89.0,235.0,6.8125,22.5,80.0,maize
133.75,25.0,100.0,5.8375,29.375,55.0,grapes
103.75,54.0,197.875,6.5,30.0,20.0,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
200.0,51.675,294.35,7.0,22.35,137.5,sugercane
126.25,25.0,97.0,6.0,30.0,55.0,grapes
103.75,54.0,207.5,6.5,30.875,20.0,oilcrop
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
128.0,46.0,219.0,6.7925,23.5,72.95,wheat
191.0,89.0,240.875,7.0,21.825,78.5,maize
80.0,40.0,41.0,7.0,28.5,39.0,jowar
191.0,89.0,240.875,7.0,21.825,80.0,maize
128.0,44.85,213.525,7.15,23.5,74.5,wheat
103.75,54.0,197.875,6.5,30.0,20.0,oilcrop
80.0,40.0,40.0,7.2125,27.875,40.0,jowar
205.0,53.0,280.0,7.0,23.65,133.125,sugercane
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
186.225,89.0,229.125,7.0,22.5,80.0,maize
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
131.2,44.85,224.475,7.15,23.5,74.5,wheat
80.0,41.0,39.95,7.0,29.3,40.0,jowar
40.0,4.5,21.0,6.1,17.5,49.90625,pulses
130.0,24.25,100.0,5.8375,30.625,53.5,grapes
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
96.25,54.0,207.5,6.3625,29.125,20.0,oilcrop
80.0,40.0,42.05,7.0,28.5,41.0,jowar
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
80.0,40.0,39.95,7.0,29.3,41.0,jowar
195.0,53.0,280.0,7.2,22.35,146.46875,sugercane
95.0,54.0,207.5,6.5,31.5,20.0,oilcrop
200.0,53.0,280.0,6.85,23.65,141.875,sugercane
200.0,53.0,287.0,7.0,24.15,137.5,sugercane
80.0,41.0,40.0,7.0,29.125,39.0,jowar
40.0,4.5,21.0,6.1,18.26875,48.125,pulses
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,39.0,39.95,7.2125,28.5,40.0,jowar
128.0,44.85,219.0,7.15,22.875,74.5,wheat
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
200.0,51.675,280.0,7.0,23.65,141.875,sugercane
128.0,43.7575,219.0,7.15,23.5,74.5,wheat
40.0,4.45,21.0,6.1,17.875,51.875,pulses
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
80.0,40.0,41.0,7.0,28.5,39.0,jowar
101.25,51.75,207.5,6.5,30.0,19.5,oilcrop
122.6875,25.0,100.0,6.0,29.375,55.0,grapes
131.0,25.0,100.0,6.1625,29.375,55.0,grapes
200.0,51.675,287.0,7.0,21.7325,137.5,sugercane
191.0,89.0,235.0,6.65,22.5,80.0,maize
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
80.0,39.0,39.95,7.0,28.5,40.0,jowar
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.1,17.875,48.125,pulses
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
191.0,89.0,229.125,7.0,22.5,80.0,maize
128.0,47.15,230.22375,7.15,23.5,76.05,wheat
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
128.0,48.3575,224.475,7.15,23.5,76.05,wheat
100.0,54.0,217.125,6.6875,30.0,20.0,oilcrop
82.0,40.0,39.0,7.0,28.5,40.0,jowar
130.0,25.4625,102.0,6.0,30.0,56.5,grapes
80.0,40.0,36.1475,7.0,28.5,40.0,jowar
40.0,4.5,21.0,6.1,17.5,48.125,pulses
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
128.0,47.15,213.525,7.15,23.5,74.5,wheat
200.0,54.325,280.0,7.0,23.65,141.875,sugercane
191.0,89.0,240.875,7.0,21.825,82.5,maize
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
80.0,39.0,40.0,7.0,27.875,40.0,jowar
80.0,41.0,39.95,7.0,28.5,40.0,jowar
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
200.0,53.0,287.0,6.99,22.35,140.0,sugercane
191.0,89.0,240.875,7.1875,21.825,78.5,maize
80.0,41.0,40.0,7.0,28.325,41.0,jowar
131.0,25.0,100.0,6.1625,29.375,55.0,grapes
128.0,47.15,213.525,7.15,23.5,74.5,wheat
41.25,4.5,21.0,6.1,17.125,48.125,pulses
78.0,41.0,39.95,7.0,28.5,40.0,jowar
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
80.0,39.95,40.0,7.0,29.125,40.0,jowar
128.0,44.85,219.0,7.15,22.875,74.5,wheat
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
40.0,4.5,21.0,5.9825,17.875,48.125,pulses
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
80.0,41.0,39.95,7.0,28.5,39.0,jowar
191.0,89.0,235.0,7.1875,22.5,80.0,maize
130.0,23.5375,100.0,6.0,30.625,53.5,grapes
131.0,25.0,98.0,6.1625,30.625,55.0,grapes
40.0,4.45,20.25,6.1,17.875,51.875,pulses
95.0,54.0,207.5,6.5,31.5,20.0,oilcrop
80.0,39.95,40.0,7.0,29.125,40.0,jowar
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
191.0,89.0,229.125,7.0,22.5,80.0,maize
130.0,25.5,100.0,6.0,29.375,53.5,grapes
191.0,89.0,240.875,7.0,21.825,80.0,maize
40.0,4.5,20.7,6.1,17.125,51.875,pulses
128.0,47.15,213.525,7.15,23.5,74.5,wheat
191.0,89.0,235.0,7.1875,22.5,80.0,maize
40.0,4.5,20.25,6.1,17.5,51.875,pulses
191.0,89.0,240.875,6.8375,21.825,81.5,maize
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
191.0,86.775,235.0,7.0,22.5,80.0,maize
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
80.0,40.0,42.05,7.0,28.5,41.0,jowar
40.0,4.5,20.25,6.1,17.875,48.125,pulses
128.0,44.85,219.0,7.15,23.5,72.325,wheat
133.75,24.25,100.0,6.0,30.0,54.925,grapes
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
80.0,40.0,40.0,7.0,27.875,40.0,jowar
80.0,39.95,40.0,6.7875,29.125,40.0,jowar
186.225,89.0,235.0,7.1875,22.5,80.0,maize
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
38.75,4.5,21.0,6.1,17.125,48.125,pulses
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
128.0,44.85,219.0,7.15,23.5,74.5,wheat
126.25,25.0,95.0,6.0,30.0,55.0,grapes
80.0,41.0,40.0,7.0,27.875,40.0,jowar
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
41.25,4.5,21.0,6.1,17.5,48.125,pulses
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
80.0,39.0,39.95,7.0,28.5,40.0,jowar
191.0,86.775,229.125,7.0,22.5,80.0,maize
40.0,4.45,21.75,6.1,17.875,51.875,pulses
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
131.2,47.15,224.475,6.955,23.5,72.95,wheat
186.225,91.225,235.0,7.0,22.5,80.0,maize
40.0,4.5,20.7,6.1,17.125,51.875,pulses
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
80.0,39.95,40.0,7.0,29.125,40.0,jowar
191.0,91.225,240.875,7.0,21.825,80.0,maize
191.0,89.0,240.875,7.0,23.625,80.0,maize
191.0,89.0,234.70625,7.0,22.5,80.0,maize
126.25,25.0,103.0,6.0,30.0,55.0,grapes
128.0,44.85,219.0,7.15,23.5,74.5,wheat
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
96.25,54.0,207.5,6.3625,29.125,20.0,oilcrop
80.0,39.95,40.0,7.0,29.125,40.0,jowar
191.0,91.225,235.0,7.0,22.5,80.0,maize
80.0,41.0,40.0,7.0,29.125,41.0,jowar
80.0,40.0,39.95,7.0,28.5,40.0,jowar
128.0,47.15,219.0,6.9875,24.05,76.05,wheat
100.0,54.0,207.5,6.134375,30.0,20.0,oilcrop
128.0,44.85,219.0,7.182499999999999,23.5,74.5,wheat
128.0,44.85,219.0,7.182499999999999,23.5,74.5,wheat
191.0,89.0,223.25,7.0,22.5,80.0,maize
80.0,40.0,37.1475,7.0,28.5,40.0,jowar
126.25,24.25,100.0,6.0,29.125,56.5,grapes
128.0,47.15,213.525,7.15,23.5,74.5,wheat
128.0,44.85,219.0,7.15,23.5,74.5,wheat
200.0,53.0,287.0,6.8,22.35,140.0,sugercane
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,20.25,6.1,17.5,51.875,pulses
133.75,24.25,100.0,6.0,30.0,56.5,grapes
130.0,24.5,100.0,6.0,28.78125,53.5,grapes
100.0,54.0,197.875,6.884375,30.0,20.0,oilcrop
38.75,4.5,21.0,6.1,17.125,48.125,pulses
100.0,51.75,197.875,6.6875,30.0,20.0,oilcrop
40.0,4.45,21.0,6.1,17.0,48.125,pulses
195.775,89.0,223.25,7.0,22.5,78.5,maize
80.0,39.95,40.0,7.0,29.125,40.0,jowar
191.0,89.0,240.875,7.0,21.825,81.0,maize
80.0,39.95,40.0,7.0,29.125,40.0,jowar
